lokacija2;kvadratura;sprat;broj_soba;parking;lift;terasa;cena
4.77334;106;4;4;1;1;1;328600
1.06365;52;0;1;0;1;1;104900
4.86171;37;7;1;1;1;0;73000
2.93805;35;2;2;0;0;1;59500
0.34884;40;2;2;0;0;0;63000
5.09671;82;4;3;1;1;1;185160
2.82883;31;7;2;0;1;1;87000
7.53037;48;2;2;1;1;1;107000
2.6219;59;2;3;1;1;1;147500
4.77334;107;4;4;0;1;1;320000
1.06365;59;3;3;0;1;0;147500
0.8379;44;6;1;0;1;0;110000
1.361;40;0;2;0;0;0;80000
7.53037;52;4;2;0;1;1;96000
0.77462;52;2;3;0;1;1;148000
7.05916;74;8;2;0;0;1;148000
3.52119;115;5;4;1;1;1;345000
0.75072;82;5;4;0;1;0;148000
3.75851;85;5;4;0;0;1;144900
5.07601;45;3;3;1;1;1;91575
10.0511;45;2;2;1;0;0;50000
2.50798;74;3;3;1;1;0;148640
6.83109;119;6;4;0;1;0;148800
7.52503;100;3;4;0;1;1;115000
7.31395;110;1;4;0;0;1;94000
12.83233;46;1;2;1;0;1;43700
1.34658;20;3;1;1;0;0;46000
1.361;189;6;6;1;1;1;472000
6.4635;45;-1;1;1;0;0;39000
7.52503;100;5;4;0;1;1;100000
1.34658;64;5;1;1;1;1;272888
1.34658;53;1;2;1;1;1;148888
4.62392;74;5;3;1;1;1;148888
5.23375;53;8;2;0;1;1;148000
5.37218;80;1;4;0;1;1;148000
0.77462;52;2;3;0;1;1;148000
6.83109;119;5;4;1;1;1;148900
3.72306;78;4;4;0;1;1;148200
2.70379;67;2;3;0;1;0;148126
6.50801;95;5;3;0;1;1;148000
0.87501;53;3;2;0;0;0;148400
2.6232;29;5;1;0;0;1;69900
7.05916;66;10;3;1;1;1;130000
0.75072;68;1;3;0;0;1;149500
2.10787;80;0;3;1;1;1;264759
2.06858;82;4;4;0;0;0;245000
4.23096;117;6;3;0;1;1;159000
1.79241;23;0;2;0;0;0;55000
2.10787;133;2;4;1;1;1;465640
4.93655;50;3;3;1;1;1;97000
5.14346;40;1;2;0;0;1;65000
6.89724;38;1;2;0;0;1;60800
4.93655;54;0;3;0;0;0;102000
4.93655;54;0;3;0;1;0;102000
4.93655;71;6;3;0;0;1;99000
5.07601;52;1;3;1;1;1;105820
3.22382;21;2;2;0;0;1;63000
5.86895;93;3;3;1;0;1;155000
5.73949;54;6;2;0;1;1;91800
5.37218;53;0;2;0;0;1;88000
5.37218;35;2;2;1;1;0;90000
3.26163;152;7;4;1;1;1;310000
3.4629;133;2;5;0;0;1;290000
8.92575;66;0;2;0;1;1;109500
6.89724;88;3;4;1;1;1;307000
6.89724;122;6;4;0;1;1;308660
4.21879;49;0;2;0;1;0;79500
8.33278;46;0;2;1;0;1;55000
3.22382;135;5;4;0;1;1;320000
9.38657;47;1;2;0;0;1;70500
2.6232;53;9;2;0;1;1;119000
5.29349;67;5;3;0;1;1;120000
2.67938;40;0;2;0;1;1;90000
4.68466;51;3;2;0;1;1;120500
2.67938;55;0;2;0;1;1;110000
4.21879;55;0;2;0;1;0;90000
4.21879;55;0;2;1;0;1;89000
8.92575;47;1;2;0;0;1;60000
4.21879;50;3;2;1;1;1;97000
3.22382;75;2;3;0;1;1;149250
3.26163;75;2;3;0;1;1;149250
3.22382;75;2;2;0;1;0;149250
0.70141;84;4;3;0;1;1;220000
4.23096;78;2;3;1;1;1;150000
0.75072;70;4;3;0;0;1;149000
2.28401;66;1;3;0;0;0;149000
2.82883;76;2;3;1;1;1;149000
3.4629;53;6;2;0;1;0;149000
2.50798;85;3;3;0;0;1;149000
4.00942;107;4;4;1;1;1;260000
1.72232;115;1;4;0;0;0;220000
3.22382;26;0;1;0;0;0;56000
6.89724;30;1;1;0;0;1;51000
0.34884;52;2;2;0;1;0;149500
0.34689;50;0;2;0;0;0;149500
3.4153;78;7;3;0;1;1;149500
5.37218;42;4;2;0;0;0;72500
4.69823;57;4;2;0;0;0;110000
2.06858;107;2;4;0;0;1;230000
4.69823;117;2;4;1;0;1;295000
10.47617;110;2;4;1;0;1;75000
1.79241;110;1;4;0;0;1;320000
3.50483;220;6;7;1;1;1;495000
5.12904;64;3;2;0;0;1;113000
5.37218;46;0;2;0;1;1;103250
0.97088;40;3;2;0;0;1;79000
6.83109;75;4;4;0;0;1;83000
4.99928;204;8;5;1;1;1;481000
0.97088;46;7;2;1;1;0;75000
0.97088;60;3;2;0;1;0;95000
4.3084;68;9;2;1;1;0;165000
0.75072;60;3;2;0;0;0;107000
0.75072;60;3;2;0;0;0;107000
9.38657;56;3;2;0;0;1;84000
5.14346;48;2;2;0;1;1;63500
1.61207;60;5;2;0;1;1;106000
6.1069;59;10;2;0;1;1;59500
5.9834;66;0;2;0;1;1;99000
7.05916;66;4;2;0;1;1;112000
1.7524;37;-1;2;0;0;0;78000
5.37218;54;7;2;0;0;1;84900
2.82883;53;6;2;0;1;0;99900
5.07601;42;4;2;0;0;1;44900
2.82883;50;0;2;0;0;0;91000
2.82883;50;0;2;0;0;0;84000
1.79241;23;0;1;0;0;0;48000
6.1069;43;0;2;1;1;1;51600
6.1069;63;4;2;1;1;1;74900
1.20326;28;0;1;0;0;0;47000
3.72306;132;3;4;1;0;1;218000
7.23768;30;0;1;0;0;1;58000
7.23768;37;0;1;0;0;1;71650
7.23768;48;1;2;1;0;1;88800
7.23768;46;0;2;0;0;1;92000
7.23768;46;2;2;0;0;1;87300
5.35053;127;3;5;0;0;1;188000
5.97543;40;4;2;0;1;0;78000
9.38657;61;2;2;1;0;1;82400
3.72306;102;3;4;0;0;0;198000
26.24189;60;4;2;1;1;0;38000
26.24189;62;5;2;1;1;0;33000
2.82883;70;3;3;0;0;0;135000
4.8955;36;4;1;0;1;0;67000
6.28083;52;4;2;0;0;0;102960
6.28083;52;4;2;0;0;0;102960
2.6219;48;0;2;0;1;1;92000
5.12904;45;3;2;0;0;1;120000
7.36878;55;2;2;0;0;1;53000
0.70141;49;-1;2;0;1;0;149500
3.1644;73;4;2;1;1;1;149900
4.93655;65;4;2;0;1;1;110000
6.44034;66;2;2;0;0;1;95000
2.06858;38;0;2;0;0;0;85000
3.72306;60;3;2;0;0;1;97000
5.12904;41;6;2;0;1;1;119000
2.82883;97;1;4;1;1;1;169750
0.75072;43;-1;2;0;0;0;49000
7.36878;60;4;3;1;0;0;56000
1.45622;78;3;3;0;1;1;185000
5.12904;75;2;4;0;0;0;149900
2.82883;70;3;3;0;1;1;150000
0.52143;37;4;2;0;1;1;150000
1.9525;337;6;7;0;0;1;739000
2.82883;43;2;2;0;1;1;118000
0.70141;51;0;2;0;0;0;123000
1.9525;92;4;3;0;1;1;335000
1.9525;94;5;2;1;1;1;247220
2.82883;90;1;4;1;1;1;172800
1.9525;160;5;3;1;1;1;306000
1.50718;44;8;1;1;1;1;98000
3.72306;257;3;4;1;1;1;400000
0.75072;31;0;1;0;0;0;75000
0.75072;30;0;1;1;0;0;60000
5.14346;41;1;1;1;1;1;61500
1.06365;94;1;4;1;1;1;249100
5.9508;79;5;3;1;1;1;165110
5.37218;60;4;3;0;0;0;89000
5.09671;45;10;2;0;1;1;121500
5.9834;66;5;2;0;1;1;109000
1.06365;169;6;4;1;1;1;467500
5.9508;183;7;4;0;0;0;372800
0.75072;42;-1;1;0;0;0;84000
4.53577;122;2;5;0;1;1;272000
5.4391;40;2;2;0;1;0;78000
1.50718;39;8;1;1;1;1;98000
3.72306;73;3;3;0;1;1;150000
3.72306;55;3;2;1;0;0;85000
7.43244;57;3;2;0;1;0;93000
0.24446;66;4;2;0;1;1;150000
4.23096;83;4;4;1;0;1;150000
14.17808;100;0;5;0;0;0;190000
2.6232;30;5;1;0;0;1;69900
3.72306;115;1;4;1;0;1;150000
0.8379;109;1;4;1;1;1;340000
1.34658;30;5;0;0;1;1;125000
4.23096;78;2;3;1;1;1;150000
3.72306;100;0;4;1;0;1;150000
0.75072;116;2;4;0;0;0;150000
3.72306;100;3;4;0;1;1;150000
3.8586;129;6;5;1;1;1;189000
1.72232;72;1;3;0;0;1;150000
0.61555;66;4;2;0;1;1;150000
0.8379;180;2;4;0;0;1;370000
3.26163;47;3;2;0;0;0;90000
1.4092;115;3;4;0;1;0;219000
2.40507;26;0;1;0;0;0;55000
0.8379;105;5;4;0;1;0;319000
0.8379;105;4;4;0;1;1;399000
9.38657;57;0;3;1;0;1;77500
3.26163;42;2;2;0;0;0;94900
10.0511;42;3;2;0;0;0;40000
4.3084;68;9;2;1;1;1;165000
5.98597;35;0;1;1;0;1;58500
0.75072;38;0;1;0;1;1;71000
5.23331;29;2;1;1;0;1;46500
7.12174;42;15;1;1;1;1;62500
1.52912;35;-1;1;0;1;0;54500
5.37218;63;6;3;0;1;0;109000
2.82883;95;5;3;1;1;1;219875
2.82883;109;1;3;0;0;1;199000
3.1644;71;3;3;0;1;1;150000
1.79241;70;2;2;0;1;1;150000
2.06858;62;3;3;0;1;1;150000
3.72306;100;3;4;1;1;1;150000
1.9525;70;1;3;0;0;1;150000
4.23096;83;4;4;1;0;1;150000
7.05916;90;14;3;1;1;1;139000
2.06858;53;0;3;0;0;0;150000
2.06858;72;1;3;1;1;0;150000
6.4635;140;4;5;1;1;1;150000
8.33278;90;2;5;0;0;1;150000
2.06858;66;1;3;1;1;1;150000
0.75072;61;2;2;1;1;1;150000
2.82883;70;3;3;0;1;1;150000
3.72306;73;3;3;1;1;1;150000
2.48347;49;2;1;1;1;1;150000
11.56277;130;1;4;1;0;1;150000
2.6219;69;6;3;0;1;1;150000
3.8586;117;3;4;1;0;1;150000
4.23096;78;2;3;1;1;1;150000
4.55358;51;3;2;0;0;1;85000
0.75072;88;5;3;0;1;0;189000
0.75072;89;1;3;0;0;0;114000
4.20186;77;9;3;0;0;1;119011
4.23096;84;4;4;1;0;1;150000
4.23096;84;4;4;1;0;1;150000
0.24446;66;4;2;0;1;1;150000
3.72306;83;1;3;1;1;1;150000
7.06478;137;4;6;0;1;1;150000
0.70141;66;4;2;0;1;1;150000
3.72306;110;1;5;0;0;0;150000
2.06858;57;1;2;0;1;1;146000
0.75072;62;3;2;0;1;1;119000
0.83622;82;0;2;0;0;1;220000
26.24189;84;5;3;0;0;1;40000
4.23096;68;1;3;1;1;1;150000
0.24446;100;4;5;0;0;0;150000
2.50798;220;2;6;0;0;1;400000
5.9508;320;7;6;1;1;1;529000
2.50798;220;2;6;1;0;1;400000
2.82883;109;1;4;0;0;0;196000
4.23096;71;3;3;0;1;1;120000
2.50798;175;5;5;0;1;1;398000
5.14346;50;0;3;0;0;0;62000
5.97639;46;3;2;0;0;1;45000
0.75072;128;2;3;0;0;1;358400
1.79241;100;5;3;0;1;1;269000
2.82883;96;3;4;1;1;1;217262
2.82883;75;1;3;1;1;1;171308
1.1971;82;0;3;0;0;0;220000
2.06858;104;0;3;1;1;0;260000
7.05916;87;3;3;0;0;1;142000
2.50798;64;3;3;1;1;0;150400
3.75851;57;-1;2;1;1;1;150404
5.14346;131;5;5;0;1;1;150650
3.72306;120;3;5;1;1;1;194900
3.50483;73;4;2;0;0;0;150000
4.23096;66;4;3;0;1;1;89000
6.89724;83;2;3;1;0;1;150900
1.79241;74;4;2;0;0;1;151000
2.06858;56;5;2;0;1;1;151200
6.89724;64;5;3;1;1;1;151000
5.12904;75;6;4;0;1;1;151900
2.6232;64;3;2;0;0;1;152000
0.70141;46;4;2;1;1;1;152000
4.23096;64;1;2;0;0;1;152000
7.33142;84;1;4;0;1;1;152000
1.4092;46;4;2;1;1;1;152000
2.06858;58;1;2;1;1;0;152434
2.06858;58;2;2;1;1;0;152434
4.23096;83;1;3;1;1;1;152000
3.26163;72;2;4;0;0;1;152000
2.6232;64;3;3;0;0;1;152000
0.70141;94;1;3;0;0;0;240000
5.98597;100;2;4;0;0;1;150000
2.6232;70;4;3;0;1;1;160000
2.6232;71;14;3;0;1;1;153000
2.6232;64;16;3;0;1;1;165000
2.82883;96;4;4;1;1;1;217262
2.6232;65;16;3;0;1;1;165000
2.82883;75;2;3;1;1;1;171307
2.82883;47;0;2;1;1;1;123243
2.82883;75;3;3;1;1;0;175072
0.24446;16;0;0;0;1;0;44000
0.37596;77;0;3;0;0;0;89000
2.06858;155;7;3;0;0;1;200000
0.24446;17;0;0;0;0;0;44000
1.4092;23;3;1;0;1;0;75000
0.45185;119;3;4;0;1;0;245000
6.44034;62;5;2;0;1;1;87000
0.37596;74;0;4;0;0;0;89000
5.35053;76;9;3;0;1;1;93000
4.55358;62;1;3;0;0;1;120000
3.72306;69;0;3;0;1;1;152000
0.8379;100;2;4;1;0;1;199900
0.52143;44;2;2;1;1;0;129900
4.23096;78;0;2;1;0;1;108000
1.79241;170;4;4;0;1;1;460000
2.82883;67;1;3;0;1;1;168000
5.78752;57;1;3;1;0;1;105450
4.69823;170;1;5;1;1;1;590000
8.84526;75;6;3;0;1;1;110000
5.63327;75;21;2;0;1;1;90000
3.72306;75;1;4;1;0;1;153000
1.50718;85;2;4;1;1;1;175000
6.01834;62;3;3;0;1;1;119000
5.09671;82;3;3;1;1;1;185070
2.40507;67;1;2;0;1;0;114000
6.44034;85;2;3;1;0;1;153300
3.40639;83;6;3;1;1;1;153550
2.55305;69;4;3;1;1;1;153800
6.83109;81;1;3;1;0;1;153900
1.79241;82;4;2;0;1;1;229600
1.79241;76;5;2;0;1;1;190000
1.79241;73;3;2;1;1;1;189900
10.41927;56;1;3;1;0;1;64500
6.83109;63;0;3;0;0;1;89000
1.34658;85;9;3;1;1;1;320000
1.34658;112;21;4;1;1;1;400000
3.72306;70;3;3;1;1;1;154000
2.06858;82;3;3;0;0;1;154000
4.23096;67;2;3;1;1;1;154000
1.4092;23;3;1;0;1;0;75000
4.23349;39;3;2;1;0;1;117011
4.23096;61;6;3;1;1;1;152000
4.55358;57;5;3;1;0;0;69000
2.6219;420;6;7;1;1;1;550000
2.17447;62;3;3;0;0;0;95000
2.17447;72;3;3;0;0;0;94000
2.17447;62;3;3;0;0;0;95000
7.95769;43;2;3;1;1;1;54000
5.63327;71;4;3;1;1;1;113872
5.63327;41;2;2;1;1;1;66320
5.63327;41;3;2;1;1;1;65184
5.63327;61;1;3;1;1;1;98304
5.63327;54;4;3;1;1;1;86432
4.3084;41;10;1;1;1;1;112500
0.75072;40;3;1;0;0;0;79000
2.6232;39;3;1;1;0;1;105000
1.35951;36;5;1;0;0;1;67000
4.62392;44;10;3;1;1;1;78000
4.77334;35;1;2;1;1;1;122500
8.84526;40;1;2;0;0;1;45000
1.9525;150;6;3;0;1;0;330000
10.47617;52;2;2;0;0;1;70000
4.69823;57;3;2;0;0;1;110000
3.4629;155;2;3;1;0;1;410000
8.84526;53;1;2;0;0;1;44000
8.84526;39;2;2;0;0;1;55000
0.8379;100;1;4;1;0;1;220000
3.92202;155;2;3;1;0;1;410000
8.84526;39;2;2;1;0;1;55000
8.84526;50;2;2;0;0;1;55000
2.48347;157;2;3;0;0;0;410000
2.6219;59;5;2;1;1;1;147950
14.15187;119;0;4;0;0;0;300000
3.50483;92;3;3;1;1;0;229000
1.361;16;0;0;0;0;0;44000
3.26163;80;1;3;0;0;1;154900
1.72232;76;0;3;0;0;1;154900
6.28083;71;1;2;1;1;1;154900
1.70232;59;1;2;1;1;1;154934
3.92202;135;1;2;1;1;0;480000
0.75072;150;3;4;0;1;1;649000
0.97088;228;5;6;0;1;1;462500
5.73949;74;8;3;0;1;1;107000
6.45071;31;1;1;0;0;0;44900
2.82883;170;6;4;1;1;1;500000
4.69823;67;1;2;0;0;1;143000
1.34658;55;16;2;1;1;1;174888
9.38657;56;1;2;1;0;1;64400
1.9525;87;2;3;1;1;1;193500
2.06858;77;3;3;1;0;1;169000
6.53368;110;4;3;1;0;0;95000
2.06858;110;5;3;0;1;1;230000
6.28083;47;3;2;0;1;1;90000
7.52503;97;0;3;0;1;1;120000
2.55305;57;0;3;0;1;1;142750
4.23096;87;1;3;1;0;1;155000
2.06858;74;4;3;0;0;1;155000
4.00942;107;4;4;1;1;1;260000
0.70141;83;-1;4;0;0;0;89500
1.45622;115;2;4;1;1;1;312093
6.45071;75;1;3;0;0;1;102000
3.72306;66;4;3;0;1;1;154700
3.72306;90;4;3;0;0;0;170000
7.31395;70;0;3;0;0;0;82000
7.31395;61;0;3;0;1;1;82000
7.31395;70;1;3;1;1;1;82000
3.72306;71;1;3;1;1;1;170000
6.4252;36;1;2;0;1;1;69000
3.72306;72;3;3;1;1;1;169200
6.1069;48;0;2;1;1;1;68000
9.38657;74;0;3;1;0;0;95000
2.6219;84;2;3;0;1;1;194000
9.38657;71;2;3;1;0;1;96500
9.38657;72;0;3;0;0;1;97200
4.23096;82;1;3;0;0;1;155000
3.72306;63;4;3;0;1;1;145450
2.17447;62;3;2;0;0;0;95000
5.9508;51;8;3;0;1;1;92000
1.72232;76;1;3;0;0;1;155000
5.14346;43;0;2;0;0;1;78000
1.79241;58;0;2;0;0;1;155000
0.41854;58;0;3;0;1;0;155000
0.34399;49;2;1;0;1;0;155000
7.38829;77;1;3;0;0;1;155000
3.72306;30;4;3;0;1;1;142200
3.75851;78;7;3;1;1;1;149500
6.4635;71;3;4;0;1;1;96000
6.09595;85;3;4;0;1;1;129900
4.34235;26;0;1;1;1;1;54600
7.53037;85;3;3;0;1;1;155000
2.06858;62;8;1;0;1;1;96000
2.93805;150;1;4;0;0;1;380000
4.69823;146;1;4;1;0;1;530000
8.48755;72;1;3;1;0;1;123500
4.8955;91;5;3;1;1;0;155000
5.29349;81;13;3;0;1;1;155000
2.93805;150;1;4;1;0;1;380000
0.82632;68;2;2;0;1;1;155000
6.31105;82;5;3;0;1;0;155000
5.9834;98;6;4;0;1;1;155000
3.26163;80;1;3;0;0;0;155000
3.26163;80;1;3;0;0;0;155000
4.5799;86;6;4;0;1;1;155000
6.09595;92;4;4;1;1;1;155000
0.37596;24;0;0;0;1;0;75800
5.90221;76;3;3;0;1;1;95000
3.26163;76;1;3;0;0;0;155000
3.75851;61;0;3;0;0;1;155000
1.72232;76;1;3;0;0;0;155000
1.52912;106;20;4;0;1;1;155000
1.79241;58;0;2;0;0;1;155000
2.93805;135;0;3;1;1;1;345000
4.69823;50;3;2;1;1;1;115000
6.28083;45;1;2;1;1;1;102649
9.38657;75;4;3;0;1;1;105000
0.75072;72;5;3;0;1;1;210000
4.69823;50;1;2;1;1;1;115000
2.55305;40;1;2;0;1;1;81700
9.38657;67;2;3;1;0;1;90520
6.89724;59;3;2;0;1;1;109704
5.09173;64;1;4;1;0;0;132000
1.34658;70;15;2;1;0;0;273888
6.89724;50;3;2;0;0;0;99000
3.72306;130;0;4;1;0;1;220000
0.24446;42;1;1;0;0;0;75900
2.06858;61;1;2;1;0;0;155000
5.23375;51;1;2;0;1;1;112000
2.6219;42;2;2;0;1;1;129500
3.72306;31;0;2;0;0;0;51000
0.75072;31;0;2;0;0;0;75000
4.20186;42;0;2;1;1;0;79500
6.28083;52;1;2;1;1;1;115170
6.28083;45;1;2;1;1;1;102994
6.28083;52;9;2;1;1;1;125952
5.23375;62;7;2;0;1;1;148608
5.23375;61;7;2;0;1;1;146736
6.28083;53;10;1;1;1;1;116666
2.55305;57;0;3;0;1;1;136400
6.28083;53;10;1;1;1;1;116666
6.28083;55;10;1;1;1;1;121330
6.28083;57;10;1;1;1;1;125466
6.28083;52;9;2;1;1;1;125952
4.23096;64;3;3;1;1;1;115200
4.69823;67;1;3;1;1;1;154100
6.28083;55;10;1;1;1;1;121330
6.28083;55;1;2;1;1;1;120516
2.82883;66;5;3;1;1;1;138000
6.28083;64;1;3;1;1;1;138266
4.69823;67;1;3;1;1;1;154100
6.28083;66;1;3;1;1;1;141835
5.23375;66;7;2;0;1;1;158472
6.76837;63;4;3;0;1;1;98000
4.23096;84;7;4;1;1;1;151200
4.69823;67;3;3;1;1;1;154100
4.23096;79;3;4;0;1;1;142200
1.34658;79;2;3;1;1;1;229888
1.34658;82;16;3;1;1;1;254888
3.26163;80;1;3;0;0;0;155000
0.34399;49;2;2;1;1;0;155000
2.06858;76;0;3;0;0;1;155000
1.72232;76;1;3;0;0;1;155000
1.72232;63;3;2;0;0;0;155000
3.26163;80;1;3;0;0;1;155000
3.26163;80;1;3;0;0;0;155000
3.26163;80;1;3;0;0;0;155000
1.9525;68;3;2;1;0;1;155000
2.06858;76;1;3;0;0;1;155000
3.75851;58;0;3;0;0;1;155000
4.23096;84;7;4;1;1;0;151200
3.81806;67;0;3;0;0;0;113900
1.9525;65;2;3;1;1;1;124000
7.12174;88;6;3;0;1;0;80000
2.06858;76;1;3;0;0;1;155000
1.72232;75;0;3;0;0;0;155000
3.26163;80;1;3;0;0;0;155000
1.9525;71;3;3;0;0;1;113000
1.72232;76;0;3;0;0;1;155000
1.79241;91;1;3;1;0;1;155000
5.48968;71;1;2;1;0;1;155000
7.0763;113;3;4;0;0;1;85000
1.1971;96;1;4;0;1;0;198000
3.26163;91;8;3;0;1;1;189000
5.48968;58;1;3;0;1;1;145000
5.14346;50;3;2;0;0;0;81000
1.79241;46;0;2;0;1;0;89900
5.12904;41;3;1;1;1;1;85000
6.28083;95;8;3;1;1;1;209132
6.28083;95;7;3;1;1;1;209132
6.28083;95;1;3;1;1;1;199185
6.28083;95;6;3;1;1;1;209132
6.28083;95;7;3;1;1;1;209132
6.28083;95;6;3;1;1;1;209132
6.28083;97;10;3;1;1;1;199772
1.45622;122;2;4;0;1;0;354290
1.35537;122;7;4;1;1;1;414000
2.60598;116;0;4;1;0;1;134900
5.37218;71;1;3;0;0;1;155000
0.75072;35;5;1;0;1;0;155000
5.37218;71;1;3;0;0;1;155000
2.82883;67;1;3;0;0;1;155122
12.73494;40;0;1;0;0;0;50000
1.72232;76;0;3;0;0;1;155000
3.40639;101;2;4;0;1;1;155000
5.07601;84;4;3;1;1;1;155400
4.3084;61;8;3;1;1;1;155500
4.3084;61;8;3;1;1;0;155500
5.37218;70;4;3;1;1;1;166000
8.48755;48;0;2;1;0;1;96000
8.48755;47;0;2;1;0;1;94000
8.48755;47;0;2;1;0;1;94000
5.50949;120;1;5;0;1;1;312000
5.50949;119;5;5;0;1;1;330400
14.15187;50;1;2;0;0;0;85000
5.50949;121;2;5;0;1;1;326700
5.50949;91;3;3;0;1;1;245700
5.50949;115;6;4;0;1;1;333500
5.50949;80;3;3;0;1;1;221600
5.37218;87;1;3;0;1;1;156000
5.50949;115;4;4;0;1;1;310500
5.50949;76;3;3;0;1;1;210520
10.41927;42;4;2;0;0;1;42000
8.01105;21;2;1;0;0;0;23000
2.55305;40;0;2;0;1;0;81700
5.50949;138;2;5;1;1;1;314900
6.4635;53;4;2;0;1;1;68500
6.83109;45;5;2;0;0;1;58500
0.97088;40;1;2;0;1;0;99900
4.69823;142;5;5;1;1;1;269800
6.28083;163;10;5;1;1;1;326000
5.23375;148;7;5;0;1;1;355056
4.69823;219;4;4;1;1;1;854100
5.90221;120;1;3;0;0;1;102000
1.34658;110;13;3;1;1;1;315888
8.84526;104;9;3;0;1;1;99000
1.9525;94;6;3;1;1;1;206272
2.10787;84;0;2;0;0;0;210000
6.28083;97;10;3;1;1;1;199772
3.40639;100;5;3;0;0;1;130000
4.69823;150;3;5;1;0;1;299000
2.28401;205;6;3;1;1;1;600000
6.28083;95;3;3;1;1;1;209132
6.28083;99;10;3;1;1;1;202683
8.84526;77;6;3;0;1;1;92500
6.28083;95;4;3;1;1;1;209132
6.28083;97;2;4;1;1;1;213576
5.23375;114;7;4;0;1;1;272928
5.23375;130;7;5;0;1;1;312144
3.92202;150;3;5;1;0;1;299000
5.23375;141;7;4;0;1;1;338376
5.23375;136;7;5;0;1;1;326976
5.23375;141;7;4;0;1;1;339072
5.23375;174;7;4;0;1;1;416592
4.69823;214;0;5;1;1;1;749000
1.45622;114;6;4;0;1;1;219000
5.23375;130;7;4;0;1;1;312144
5.23375;148;7;4;0;1;1;355056
5.23375;141;7;4;0;1;1;339072
7.38829;75;0;2;0;0;1;110000
5.23375;136;7;4;0;1;1;326976
3.43361;51;1;2;0;0;0;117000
8.33278;47;0;2;0;0;0;55000
4.00942;95;1;4;0;1;1;170064
4.41061;115;5;4;0;0;1;144900
4.41061;115;5;4;0;0;1;144900
4.23096;105;4;4;0;0;1;135000
7.29636;114;13;4;0;1;1;139000
2.93805;17;-1;1;0;0;0;33000
4.00942;95;1;4;0;1;1;170064
7.43244;116;5;4;0;1;1;110000
4.23096;50;1;2;0;1;1;140000
4.23096;48;0;2;0;1;1;134400
4.23096;55;0;3;0;1;1;154000
4.23096;47;3;2;1;1;1;150000
2.82883;70;2;3;0;0;1;156000
3.72306;71;0;3;0;1;1;156000
1.61207;72;2;2;1;1;1;156000
4.3084;60;4;2;0;0;0;156000
1.06365;62;4;3;0;1;1;156000
3.72306;117;3;4;1;0;1;156000
0.75072;68;4;3;0;0;0;156000
3.72306;78;1;3;0;1;1;156000
5.37218;87;1;3;0;1;1;156000
5.37218;87;2;3;0;0;0;156000
5.37218;87;1;3;0;1;1;156000
2.75254;81;3;3;1;0;1;210000
2.06858;97;2;3;1;1;1;275000
4.23096;90;3;3;0;0;1;157500
7.52503;212;3;4;0;0;1;157000
4.69823;93;1;4;0;0;1;157000
4.3084;60;5;2;0;1;1;157500
1.9525;88;4;3;1;1;0;194128
4.69823;90;2;3;1;0;0;215000
2.50798;86;1;3;1;1;1;173340
1.34658;119;18;3;1;0;1;330888
6.83109;75;1;3;0;0;1;102000
0.82632;59;3;2;0;0;0;160000
9.38657;62;2;3;0;0;1;76000
0.41854;109;2;3;0;1;1;299000
0.61555;72;2;3;0;0;1;160000
5.14346;67;0;4;0;1;1;110000
3.8586;35;5;2;0;0;1;63500
8.84526;60;8;3;0;1;0;93000
1.9525;66;0;3;1;1;0;165000
2.3555;120;9;4;0;0;0;235000
0.70141;66;2;2;0;1;0;159000
5.09173;90;7;2;0;1;1;159000
2.82883;86;4;2;1;1;1;159000
2.40507;74;3;2;0;0;1;159000
3.72306;99;3;3;0;0;1;159000
2.40507;82;2;3;0;0;0;172200
1.34658;82;18;3;0;0;0;254000
5.67372;53;1;2;0;0;1;64000
5.35053;51;1;2;0;0;0;79000
1.45622;74;7;3;1;1;1;252590
1.45622;116;1;4;1;1;1;375670
1.45622;116;3;3;1;1;1;375670
6.89724;87;3;0;0;0;1;158340
6.89724;94;3;0;0;1;1;158340
2.82883;67;2;3;0;0;1;158484
1.361;62;3;3;0;0;0;107000
0.70141;71;0;3;0;0;0;199900
4.55358;70;1;3;0;0;0;115500
4.23096;80;5;4;0;1;1;158875
1.34658;54;2;2;1;1;1;158888
0.75072;40;1;2;0;1;0;99900
2.82883;50;1;1;0;1;1;94000
3.75851;62;0;3;1;1;1;129000
2.10787;59;1;2;1;1;1;209860
0.75072;58;1;3;0;0;1;126000
7.53037;63;2;2;0;1;1;105000
3.1644;54;7;2;0;1;1;105000
5.23375;61;7;2;1;1;1;147192
4.20186;65;7;3;0;1;0;125000
4.3084;68;9;2;0;1;1;165000
4.3084;68;10;2;0;1;1;167000
2.10787;63;1;2;0;0;1;135000
2.6219;69;6;3;0;1;1;149999
7.53037;72;0;3;0;1;1;133000
6.83109;75;1;3;0;0;1;102000
3.26163;41;0;2;0;0;0;76000
4.23096;65;2;3;0;0;0;105000
2.06858;83;4;4;0;1;1;175000
4.23096;66;2;3;0;0;0;105000
1.72232;55;5;2;1;1;1;218350
0.8379;85;3;3;0;1;1;248600
2.82883;43;7;2;1;1;1;81270
4.69823;207;0;5;1;0;1;438000
2.82883;35;6;2;0;1;0;95000
5.09173;90;7;2;0;1;1;179000
5.9508;254;3;3;0;1;0;369000
6.83109;74;1;3;1;0;1;102000
4.97536;56;0;2;0;1;0;85000
1.02103;57;1;2;0;0;0;110000
13.08765;76;2;3;0;1;1;98800
2.28401;92;1;4;1;1;1;243000
